Idade;FrequenciaViagem;Departamento;DistanciaCasa;Escolaridade;AreaFormacao;SatisfacaoAmbiente;Genero;EnvolvimentoCargo;NivelCargo;Cargo;SatisfacaoCargo;EstadoCivil;RendimentoMensal;NumEmpresasAnteriores;HorasExtra;PercentAumentoSalarial;AvaliacaoDesempenho;SatisfacaoRelacionamento;NivelOpcaoAccoes;AnosExperienciaTotal;FormacaoUltimoAno;EquilibrioVidaTrabalho;AnosNaEmpresa;AnosNoCargoActual;AnosDesdeUltimaPromocao;AnosComGestorActual;SalarioPorNivel;EstagnacaoRelativa;ProporcaoCarreiraEmpresa;SatisfacaoMedia;PressaoTrabalho
0.05164336;-0.21682622;-0.21501195;-0.40972787;0.1494207;-0.19572449;-0.38750616;-0.16149874;-0.39170763;-0.108594224;-0.19363005;-1.6177425;-0.14791505;-1.307156;-0.23906031;-0.02244484;-0.09018453;0.022167522;-0.21005721;0.4344213;-0.49022558;0.12053858;-0.272007;-0.22878523;-0.02030566;-0.28045198;-0.30831268;-0.27261007;-0.16266064;-0.4894146;-0.27630973;0.93963516
0.18013157;-0.33681092;0.09852166;-0.105655596;-0.36000913;0.2275596;-1.0920585;-0.093417756;-0.3343907;-0.18813594;-0.31781265;-0.0060655936;0.040767547;-0.86988705;-0.16011272;-0.027978616;-0.09728862;0.021964679;-0.639711;-1.1788611;0.13925709;0.035169847;-0.48380268;-0.2460781;-0.064134814;-0.0144816935;-0.19856758;-0.6315844;-0.7821736;-0.49571657;0.039620966;1.0153433
0.07546058;-0.39166883;-0.08797575;-0.7710411;-0.022885175;0.47122347;-0.24350154;-0.0648398;-0.3352669;0.053349514;0.32069704;0.096751325;-0.06838547;-0.16732755;-0.19514792;0.024364581;-0.15937363;0.046141844;0.54230946;-1.0008705;0.03990842;-0.15988865;-0.21646805;0.1486085;0.32191712;0.07278062;0.47156873;0.28760928;-0.47187203;-0.50859165;-0.15404117;-0.8579667
0.21050227;0.832259;-0.056832433;-0.32516786;0.04304704;0.55503976;-0.12605302;-0.024493104;-0.30609646;0.09368417;-0.29332206;1.0799576;-0.023398299;-0.015021077;-0.39008218;0.014159695;-0.18921892;-0.29352513;-0.047696088;0.83182514;0.118939675;0.1209922;-0.13504305;-0.10206036;-0.12466925;0.057314567;0.0057718134;-0.10235801;-0.43453676;0.3191434;-0.26297146;-0.93446887
0.07206002;-0.4425463;-0.16758382;0.35063627;0.085026674;-0.31747478;0.9114878;0.061392847;-0.3218981;-0.014971324;-0.39193273;0.14305624;-0.057335503;-0.20587638;-0.2423165;0.015273288;-0.11108325;0.03808769;-0.6844813;-0.8587884;0.03400002;0.4040396;-0.23941886;0.11393858;0.30618718;-0.1760983;-0.35094854;-0.7426735;0.00038018357;-0.5548906;-0.42676628;-0.95723736
-0.40140197;-0.20505045;0.08909447;-0.7770705;0.066093355;-0.6559461;0.09586809;-0.112550974;0.30067936;0.044099636;-0.13114016;-0.15562744;0.020307377;-0.06844844;-0.2610598;0.04295446;-0.15051655;0.044490002;-0.043205652;-0.8481268;-0.0851954;0.072125785;-0.30912742;-0.05968126;-0.9683531;-0.106307015;0.23738022;0.06702417;0.33232176;-0.40714708;-0.48652834;-0.59464294
0.12931243;0.6227175;-0.1681603;-0.16681485;0.12778422;0.44736606;-0.22240257;0.04778462;-0.33904898;0.112770796;-0.29817188;-1.5227646;-0.014159307;0.5070471;0.2817045;-0.020818692;-0.1714169;-0.23344399;-0.16179976;0.5990292;0.23800462;-0.041332256;-0.31700402;0.18498911;0.310538;0.035473183;0.3110808;-0.1155667;-0.3782695;0.014881972;-0.35714144;1.2492144
-0.40280613;-0.27262703;-0.20993358;0.47786203;-0.009443412;-0.044619147;-0.8963851;-0.07691288;-0.20401242;0.0437952;0.35722104;0.6858459;0.029597243;-0.41964296;-0.17657483;0.022818556;-0.22491625;0.026744287;-0.13514772;-1.220568;-0.13353366;0.15344454;0.43069598;0.034113515;-0.19861855;0.010242557;-0.73470396;-0.20818458;0.22944866;-0.24324653;-0.39364472;-0.94882965
-0.26221293;-0.32861578;0.09572041;-0.37195686;0.07875575;0.37723634;-1.3437415;-0.15564883;-0.36441818;-0.19385606;-0.18207657;0.08494526;0.010100455;-0.871345;0.5908844;0.045202177;-0.09244077;0.037151318;-0.2511706;-1.0202528;-0.12384055;-0.8658161;-0.34664348;-0.23185118;-0.03261301;-0.25150362;-0.21180551;-0.27547547;-0.20328072;0.17238972;-0.17207453;-0.9771387
-0.46269754;-0.4318377;-0.17228341;-0.65248716;-0.4066612;-0.14678235;0.10385613;0.0040236427;-0.30948144;0.06105152;0.18604192;0.71505404;0.053122528;0.021740962;-0.12970673;0.053869866;0.10922488;0.038141046;-0.0026407298;-1.1951035;-0.021442585;-0.98797315;-0.23624927;-0.340336;0.037038732;-0.21867087;-0.33096686;-0.15640773;-0.12720084;0.20756397;-0.4115065;-0.81547415
-0.41881463;-0.44188455;-0.22570771;-0.059868198;-0.3898166;-0.106776774;-0.32870477;0.049974654;-0.39157987;-0.18608254;-0.31045678;0.18444787;-0.24021506;-0.5995254;-0.11192804;-0.034244698;-0.11667378;0.01742416;-0.983203;0.5531254;-0.46410877;0.06294486;0.39465642;0.11704251;0.39582106;0.012865138;0.048975866;-0.38754413;-0.47236085;-0.5409566;-0.08374669;0.8110905
-0.19513386;-0.33873457;-0.29148588;0.2264556;0.020853594;-0.17959858;0.6884478;-0.04225839;0.29231203;-0.070914865;-0.28951955;0.04885816;-0.0031188738;-1.4272512;-0.21500616;0.04337056;0.11130724;0.033686448;-0.18496631;-1.108215;-0.30049276;-0.24414167;-0.2671506;-0.043959502;-0.8528734;-0.0056761242;-0.70036286;-0.25998926;0.3016337;-0.18184735;-0.41280413;-0.78619564
-0.55842566;-0.29092616;-0.148538;-0.574717;0.095511965;-0.5842124;0.0496595;-0.039289743;0.2510627;-0.14628825;0.17707758;-0.20212215;-0.060066067;-0.5489245;0.4284032;0.05101365;-0.09481141;-0.5116612;0.04560373;-0.87158465;-0.3861778;-0.1956962;-0.32434422;0.20089993;0.29069126;0.038498648;0.3531048;-0.3687855;-0.4845438;-0.49924424;-0.45003438;-0.90002245
-0.37916642;-0.26509932;-0.1446011;-0.23243105;0.024942752;-0.37504947;0.6162118;0.008917643;-0.44445866;-0.026356673;-0.39464393;0.5617427;0.026336582;-1.3233577;0.047220565;0.06319234;0.12008725;0.035349086;-0.25232124;-0.7796945;-0.44930956;-0.22012722;0.045698665;-0.16892652;0.074548535;-0.25003433;-0.2713454;-0.39405847;0.015157245;-0.43907392;-0.5508778;-0.82533145
-0.1920428;-0.82808125;-0.12728307;-0.22002703;-0.56167936;0.3412652;-0.55064476;-0.059381004;-0.4390335;-0.13376714;-0.14539626;-0.12051064;-0.002276542;-0.8018354;0.38025808;0.02962195;0.09404141;0.037936065;0.62334543;-1.1139755;0.07156806;-0.110780984;-0.2629933;-0.17246354;0.07511451;-0.27415243;-0.24109527;-0.40268737;-0.28390202;0.10047012;-0.46293068;-0.98482263
0.044598002;-0.35327998;-0.13217573;-0.30372834;-0.004946679;-0.41458312;0.031044472;0.072214104;-0.3339083;-0.109504506;-0.17092769;0.56929106;-0.012684156;-0.46164212;-0.2521429;0.06506502;-0.14710885;0.030639024;0.011144206;-1.1531538;-0.10470499;-1.0074956;0.60651714;-0.23479643;-0.91448593;-0.062818505;-0.6492683;-0.60237926;0.1987728;-0.5249568;-0.49236345;-0.5485738
-0.48458362;0.56186616;-0.15119503;0.28481317;0.061467186;-0.35070515;-1.032545;-0.02559817;-0.2943628;-0.026411882;0.1668391;-1.1071197;-0.12462363;0.18916985;0.36364728;0.020385053;-0.28819886;-0.3828249;0.68133295;-0.8282126;-0.14082591;0.2592034;-0.3493279;-0.17712016;-0.04115611;-0.25277048;-0.34719256;-0.79096305;-0.05584524;-0.2877941;-0.044648632;-1.0442495
-0.48325104;-0.30480516;-0.25563213;-0.25873834;-0.48335534;-0.37086737;-0.26554897;-0.14860156;-0.4066591;-0.20170921;-0.042418428;-0.042532455;0.3200487;-0.58373594;0.09267667;-0.09827481;-0.14011207;0.019750146;-0.9364667;0.6634836;-0.028710367;-0.21207479;-0.47272334;-0.3261333;0.025698273;0.017275732;-0.19958098;-0.57526875;-0.6496663;0.23749971;-0.17470944;0.7567083
0.1630234;-0.3677164;0.21862815;-0.31343177;0.0638652;-0.11309587;0.13423027;-0.02084046;0.40772298;-0.19022776;-0.19678038;-1.2826432;-0.07704501;-0.67075694;-0.23589472;0.011403611;0.0006894956;0.024559408;-0.0019542556;0.56425905;0.03914481;-0.13225505;-0.31898314;-0.37694484;-0.15189572;-0.24836281;-0.27645412;-0.71878064;-0.14053868;-0.5396001;-0.39251637;1.403118
-0.37502834;-0.6253237;-0.18271944;0.30707783;-0.3977291;-0.6068477;0.09034183;0.055219937;-0.27125168;-0.16264713;-0.14713286;-0.107414775;-0.009598574;-0.45906824;-0.1334848;-0.059286214;0.076958716;0.030902578;0.44254547;-1.1805859;-0.27368984;0.16001216;-0.34108722;-0.23517902;-1.0167034;-0.028119408;-0.10929144;-0.5271657;0.26548275;0.072914906;-0.21008816;0.6673309
0.054590438;-0.3754211;-0.22516543;-0.7172095;0.025984913;-0.09229607;-1.1868871;-0.06474418;0.27578026;0.04775287;0.2452319;0.59127086;-0.04562554;-0.0859337;-0.28042945;-0.008182449;-0.094111316;0.03304869;-0.15716994;-1.0719495;-0.13684581;-0.15783611;-0.3945768;-0.17516127;-0.0644612;-0.06733109;-0.42724618;-0.89297533;0.13132854;-0.51017034;-0.4250238;-1.1208106
-0.35459772;0.5433147;-0.17893575;-0.59730965;0.03127702;0.119311295;0.32432166;0.031755902;-0.33792943;-0.10241702;-0.24161667;-0.07452822;0.004773709;-0.82497615;-0.23629166;-0.043452058;-0.19268239;0.039838273;-0.19989577;-1.1167686;-0.40888932;-0.26298267;-0.19272013;-0.18290815;-0.60915416;-0.2251861;0.19042225;-0.4027644;-0.36595756;-0.54288787;-0.16504243;1.0501679
0.13342261;0.69485253;0.08632402;-0.14472099;0.108265996;0.10285165;-0.34799415;-0.102715835;-1.273211;0.008949937;-0.12499917;0.5077217;-0.06438236;-0.8364645;0.24160336;0.047443137;-0.04760806;0.028156344;-0.43932366;-0.86733705;-0.31540257;0.46773818;0.19557466;-0.09462856;-0.13174722;-0.0968512;-0.026445664;-0.20868078;0.3383092;-0.5441604;-0.4546078;-0.9430184
0.1032758;-0.5069202;0.08252116;0.34452206;0.08026151;0.5041287;0.15926932;-0.022211857;-0.37250262;-0.1416133;-0.09160586;-0.11291384;-0.12986723;-0.7605935;-0.5085486;-0.017732441;-0.14833269;0.031121224;0.03915225;0.5506872;0.10469778;-1.3176029;-0.22276406;-0.2502289;-0.1162151;-0.0712856;-0.20209019;-0.22892576;0.31419444;0.11974011;-0.49407008;-1.2063354
-0.2850345;-0.26001233;0.057089657;-0.79441303;0.105373785;0.41522583;0.19553863;-0.16792028;-1.4664301;0.030866906;-0.20829277;0.46807352;0.007866666;-0.017643621;-0.25705862;0.052049454;0.024165474;0.038773324;-0.144336;-0.9536539;-0.016444813;0.079971924;-0.17127648;0.033562366;-0.25049165;0.011112485;0.08012186;-0.26765478;-0.6609132;-0.2883228;-0.31949228;-0.78642225
0.017641691;-0.27144796;-0.16161722;0.51126546;0.052290462;-0.46404538;-0.318319;-0.061523132;-0.35814986;-0.15078814;0.27244046;0.5933867;-0.013243391;-0.5236412;-0.21820067;0.059114512;-0.2091825;0.035196286;-0.6923418;-0.9363722;-0.036871515;0.12950575;-0.43183544;-0.09567841;0.3558359;-0.20069282;-0.33756766;-0.48913467;-0.025122812;-0.46295998;-0.5619725;-0.785789
0.33057904;-0.2454208;-0.08138245;-0.13701543;0.11479556;-0.28004608;0.8149828;0.058974944;-0.218207;0.12789239;0.28298762;0.76397556;-0.049669456;-0.070552155;0.50756973;0.027146328;0.028377773;0.039296236;-0.10538232;-0.8336492;0.07183131;-0.8703923;-0.11864592;0.18663168;0.11406684;0.09730416;-0.16593555;0.08120801;-0.4081623;0.024211016;-0.052205987;-0.6513822
-0.1716202;-0.22901711;-0.2342499;-0.38236195;0.09253482;-0.52141434;-1.0799541;0.061090406;0.2715214;-0.12675902;-0.19623235;-0.08897193;0.12997845;-0.74043477;-0.16730987;-0.049622603;-0.13825226;0.027667426;-0.18258472;0.46979278;-0.5949818;-0.13981977;-0.37666795;-0.25809315;-0.102865994;0.017558206;-0.055064037;-0.014233913;-0.8389457;-0.28426084;-0.12754974;0.697915
-0.28871182;-0.44083732;-0.17100766;0.07498419;-0.033889193;-0.3229626;0.76208305;-0.055856824;-0.35673615;-0.06887972;-0.4533814;-1.0445704;-0.06901959;-0.042703025;-0.07971331;0.0481205;-0.4459814;-0.41449514;-0.6427917;-0.85062236;-0.17464311;-0.13551682;0.24057208;-0.11566488;-0.021383055;0.06257137;-0.3219231;0.08525011;-0.5407458;-0.6055243;0.2099642;-0.9561193
-0.038189016;-0.26879913;-0.17467624;-0.20140858;-0.015021561;-0.2528952;-0.82712895;-0.094191626;-0.4052581;-0.0026201315;-0.27810687;-1.3766102;0.024386266;-1.2405435;-0.1726992;0.057345953;-0.119253434;0.020271208;-0.59456754;0.26635033;-0.41982028;0.012752454;0.47482646;-0.302089;-0.018099593;-0.32983282;-0.065554574;-0.41938862;-0.24446611;-0.69264823;0.14248931;-0.95406586
-0.43985152;1.0908664;-0.21408047;0.3340647;0.07210598;-0.06255979;0.93088305;0.02140696;-0.31458086;-0.16373974;-0.28642297;-0.12953535;0.09483606;-0.28146863;-0.1496194;0.049716305;0.058590163;0.039138135;0.01273177;-1.023079;-0.26380783;-0.1280279;-0.17552514;-0.3221144;-0.21508494;0.062503874;-0.2492535;-0.24489367;-0.6691785;-0.33053237;-0.08552408;-0.85728884
0.005082684;-0.30159768;-0.2344576;-0.52741355;0.07031379;-0.23014885;-0.32697165;-0.034571294;1.2033595;-0.17411532;-0.23753203;-1.7803055;-0.10776566;-0.9568791;-0.22378805;0.017115355;-0.34777892;-0.29021037;-0.15553464;0.5532614;-0.296993;0.08491827;-0.30473524;-0.31667638;-0.10549463;0.00802291;-0.27029037;-0.319121;-0.59370035;-0.19101644;-0.28985968;-0.93842816
-0.042904466;-0.2411959;-0.17370485;-0.17614225;0.02619765;-0.023179019;0.43200412;-0.098832235;-0.33241653;-0.03593318;-0.16995354;0.44915426;-0.02608725;-0.64785105;0.3284871;0.04614848;-0.050491445;0.029014906;-0.6331237;0.4174186;-0.3736012;-1.2076423;0.3397375;-0.014734894;-0.28040606;0.0402503;-0.65016043;-0.23014566;0.23977034;0.046389274;-0.4377453;-0.9934798
-0.10512437;-0.24724527;-0.17754188;0.37522712;0.008330949;-0.42259017;-0.2784073;-0.04245602;-0.37123066;-0.1469126;-0.24331959;-0.11637545;-0.037777543;-0.34822327;-0.08725158;0.09188887;-0.24022196;0.03238394;-0.1806789;-0.9392149;-0.2168293;-0.98980856;0.311135;-0.12473946;-0.26247305;-0.02415988;-0.32675767;0.59767866;-0.6798412;0.015091827;0.13916717;-0.6270813
-0.48050165;0.63720167;-0.20359452;0.29981437;-0.28152472;0.3325025;-1.4332753;-0.032000784;0.18078324;-0.16088033;-0.031389035;-1.2008154;0.025282543;-0.6725658;-0.40016186;0.06614753;0.027998764;0.03365513;-0.52678895;-0.9093251;-0.033339463;-0.08583358;-0.3795624;-0.24544379;-0.28056544;0.01515562;-0.16006313;-0.64510876;-0.6177026;0.10768263;-0.041657127;-0.6814584
0.17666517;-0.350077;0.09198444;-0.64461315;0.075649664;0.5311089;0.65667987;-0.0146526545;-0.31632087;0.1849477;0.22740039;0.26883024;-0.06959986;-0.103142455;-0.21841778;-0.011121178;0.121370435;0.032878347;0.1648807;0.63247156;0.055858716;-0.20124379;-0.14807966;-0.22575566;-0.066786796;-0.15673004;-0.07423279;-0.09307111;-0.11257261;0.25797606;-0.16773072;1.2293161
-0.22716478;0.6874521;0.09222451;-0.12394608;0.07217975;0.30274338;-0.9774526;0.026892213;0.9158289;0.006695049;0.3761749;0.08132005;0.031858906;0.27423134;-0.5410096;0.036126114;0.15431434;0.043726373;-0.66244066;-0.83542156;0.015401462;-0.106726885;0.49865246;-0.007762609;0.041274745;-0.19791767;0.4332906;0.37614226;-0.085692085;0.3111115;0.17400308;-0.7292715
-0.6420654;0.5562342;-0.20543434;-0.6960672;-0.027787197;-0.07979564;-0.8072588;0.03278427;-0.22189327;0.119192116;0.37497017;-1.2082242;-0.13946073;1.1332964;-0.13544223;-0.012976139;-0.17335063;-0.35863787;-0.19831032;-0.76497054;0.13545766;-0.17440754;-0.33604822;0.12601466;0.34479222;0.033732943;0.34747258;-0.1736938;-0.34680364;-0.39780486;-0.3377;1.0851729
-0.2470011;-0.23961526;0.09136342;-0.4719189;-0.27180225;-0.058865048;-0.3888159;-0.020532502;-0.44607198;0.013922886;-0.24042864;-0.198715;0.06342392;-0.97814023;-0.31605273;0.05324777;-0.21643265;0.024519918;-0.6369609;0.4959001;-0.38162032;0.028464634;-0.32595095;-0.10126769;-0.5413768;-0.34370413;-0.605795;-0.37723693;-0.32930753;0.12075693;-0.11897835;-0.7617042
0.036998723;-0.43016553;-0.20331937;0.51394105;0.0808012;-0.33549243;0.68942064;0.06429261;-0.29760507;-0.041074287;-0.514709;-1.1697298;0.04979117;-0.4322464;-0.2839939;0.0051309303;-0.11096676;-0.40712127;0.04904581;-1.1549753;-0.016571984;-0.12710078;0.5166094;-0.13509291;0.01478507;0.055836212;-0.31766522;-0.2878918;-0.46272945;-0.37112314;-0.5143824;-1.138572
0.11520143;-0.7121037;-0.07151656;-0.21863864;0.10898341;-0.1700028;-0.3331215;-0.051185377;-0.4560836;-0.02388679;0.278656;-1.515605;-0.081133485;0.2596522;0.16610962;0.040676203;0.08265999;0.037581075;-0.12697119;-0.8068143;-0.03768541;-0.09692978;0.70717806;-0.29472688;-0.16003671;-0.21206853;-0.12399537;-0.5290066;-0.019100811;0.01759053;-0.118201725;-0.9584185
0.09231377;-0.22795746;-0.11168322;-0.4191301;-0.31272188;-0.73536384;0.08482534;-0.020455597;0.365932;-0.07583286;-0.34818244;-0.33175668;0.065834105;-0.85047114;-0.21156515;0.0070063695;-0.23270872;0.03368007;-0.2074152;0.42642975;-0.075141676;0.07181382;-0.33813748;-0.040163513;0.05229865;-0.08692887;-0.030788414;-0.3205542;-0.73139894;-0.43188542;-0.448197;-0.8465785
0.2858613;-0.3461139;-0.12966165;0.35091472;-0.42442033;0.4943696;-0.2448108;0.020599263;0.5019358;0.086147875;-0.26534075;0.20387228;-0.024530048;0.03507365;0.38413042;0.03355661;0.16469887;0.037971437;0.1496676;0.7337566;0.037740957;0.1222032;-0.47419226;-0.067034215;0.05919928;-0.18824625;0.29086435;0.17231221;-0.005986264;-0.18104991;-0.42182708;-0.7358322
0.25808346;-0.26294777;0.29403183;-0.61058146;0.029676339;0.5474597;0.7144588;-0.026325477;0.40780005;0.08616097;0.22731884;-1.1208483;-0.07373299;0.15354745;-0.19284223;0.029494366;-0.052088317;0.033449195;-0.070338;0.5382405;0.2231978;-0.091184266;-0.32345837;0.26755795;0.26181948;0.090118386;0.5026293;0.07194901;-0.33391222;-0.30042875;-0.52581555;-0.8610872
0.106196456;-0.4816579;0.070164934;0.5087187;-0.29897544;-0.61775506;-0.3351149;-0.012402127;-0.44818604;-0.033241592;-0.06360185;0.6615545;0.052041806;-0.27527255;-0.32698357;0.052255712;-0.12490404;0.029841116;-0.15628675;0.69950646;-0.073617056;-0.24394192;-0.318987;-0.103871;-0.37849686;-0.086727284;-0.30543247;-0.30327725;0.17081048;-0.024717208;-0.47250563;-0.7152337
-0.18536662;-0.2749243;0.092184305;0.39700386;0.117253445;0.40157992;0.7696755;0.01832978;0.2764974;-0.020067351;-0.24538568;-1.052984;0.049957875;-1.6583337;-0.12434249;0.04250261;-0.008449573;0.034479998;-0.14629997;-0.720561;-0.21374601;-0.12787008;0.18929318;0.06819773;0.1752166;0.024842529;0.2787429;-0.48909256;-0.5799149;-0.79712504;-0.5031686;-0.84492666
-0.113082856;-0.30835813;-0.20143172;0.15421264;-0.33738133;-0.1218989;0.08546563;-0.10821526;0.2447722;-0.086695634;-0.15831779;-0.22534424;0.04873398;-1.24819;-0.3674712;0.025728388;-0.029141586;0.03641933;-0.0314558;-1.0511637;-0.31618893;0.12125677;-0.2385745;0.041256726;-0.78151333;0.008865954;-0.008409057;-0.29865798;0.2829367;0.24602622;-0.5574659;-0.8210252
0.0956606;-0.7894919;-0.117045276;-0.5381484;0.019601446;-0.430152;-0.23605683;-0.032390002;-0.4140884;0.03153646;0.10751802;-1.4119002;-0.15155102;0.05534742;-0.6023228;0.0699755;-0.20006469;0.023419842;-0.13468441;0.5227441;-0.20469998;0.10863934;0.51142716;-0.25203717;-0.105501026;0.113983266;-0.08100432;0.15371685;0.24813795;-0.07368505;0.26397687;-0.77276695
-0.047177777;0.37357193;0.12671125;0.37038147;0.022660071;0.25530607;-0.2050164;-0.05116161;0.30632457;-0.005947924;-0.054207575;0.5317882;-0.002256468;0.2551338;0.03486658;0.05908869;-0.12485928;0.028015027;-0.7257093;0.39486545;-0.43905228;-0.9579783;-0.39159784;-0.14924654;-0.5985348;-0.054553233;-0.85957074;0.003985857;0.15892394;0.020799093;-0.34836394;-0.77427
-0.23037176;-0.2928918;-0.14142032;-0.45594886;-0.01731939;-0.5060186;0.8322983;-0.108185664;-0.35721987;-0.16053429;-0.32134512;-1.0355438;0.044565752;-0.6292098;0.47782043;0.06931916;-0.16577141;0.038030498;-0.23963612;-0.57271326;-0.37510875;0.116738245;-0.22143339;-0.35355845;0.19766855;-0.010034703;-0.1337976;-0.10279602;-0.752654;-0.37860826;-0.5999856;-0.826028
-0.46077785;-0.33703175;-0.15360308;-0.36486712;0.11250123;-0.14025053;0.73158044;0.021979995;-0.410915;-0.046614163;-0.48029417;-0.13941117;-0.022643989;-1.5276805;0.4842434;0.014173218;-0.028262418;0.026631467;-0.14484812;0.4061916;-0.5455458;0.110162094;0.41322884;-0.15919214;0.015348871;-0.009142591;0.18313275;-0.4246753;-0.6355251;-0.69094926;-0.4558336;-1.0652636
-0.36576504;-0.21700452;-0.26318696;0.30724347;0.04325007;-0.3579353;-1.5542607;-0.055456392;0.92759;0.109519035;0.065703034;-0.10101724;-0.14507884;-0.32430646;-0.52113014;-0.010991239;0.050724346;0.03078158;-0.0563505;0.6630724;0.052875113;0.18230416;-0.48022988;-0.26181605;-0.08273997;-0.04050186;-0.30089998;-0.12246505;0.29222348;0.13057825;-0.11907253;-1.0218436
-0.4598834;-0.41685998;-0.19486423;-0.24627756;-0.45091382;-0.015312416;-0.35215542;-0.1468919;-0.38331735;-0.23720099;0.20273466;-0.13471992;-0.21213849;-0.5928083;0.2537123;0.053786945;-0.115565605;0.021807956;-0.17105182;0.4270747;-0.39307058;-0.1390457;-0.43695128;0.06694286;0.28000805;0.037893705;0.35805747;-0.28047904;-0.3519531;-0.5878014;0.115831345;-0.77306455
-0.2841601;-0.35043207;-0.180666;-0.45265383;-0.35969034;-0.24960063;-1.3659301;0.024123754;0.1968918;0.094275154;-0.25791946;-0.0685676;0.011044422;0.01021523;-0.03704808;0.011080984;0.046242222;0.038531892;-0.134412;-1.172478;-0.04287353;-0.13005176;-0.4312717;-0.19045064;-0.03194764;0.04249402;-0.08528097;-0.31215167;0.3511182;0.064928904;0.04173657;-0.93321425
-0.23314406;-0.2383453;0.2230784;-0.029782083;0.1305381;0.45339787;-0.31443056;-0.09763846;0.48184428;0.0064593516;-0.14623804;-1.4427192;0.021782128;-0.3180408;-0.16722906;-0.07973361;-0.3772466;0.036269836;-0.2627084;-0.7680545;-0.31427503;-0.10808783;-0.24028423;-0.12206163;0.0005967445;-0.21382824;-0.28496554;-0.18712795;-0.28522477;-0.40804315;-0.29949656;0.5383033
-0.17915872;-0.34647295;-0.21738549;-0.16553614;-0.049699318;-0.09330978;-0.3587556;-0.089171074;-0.42031813;0.015633535;-0.34392896;-0.023002254;-0.088531926;-0.26832396;-0.20276755;0.06034786;-0.15315175;-0.31493393;-0.5886414;-1.0439255;0.0042385887;-0.71618176;-0.34765097;0.035091825;-0.42424792;-0.10010228;-0.2996266;-0.41183558;-0.63177353;-0.23400235;0.10125893;-0.7387374
0.064119205;-0.25232702;-0.15099713;0.5109306;0.09303338;-0.5598958;0.24440683;0.06782279;-0.27875802;-0.027163815;-0.080190085;-0.06306707;0.028133398;-0.86240524;0.4372856;-0.0635156;0.05554788;0.03443155;-0.60523766;0.49087608;-0.30244228;0.19568525;-0.34222347;-0.13498472;-0.059301067;0.016093368;0.05192563;0.09519533;0.4566092;0.014779814;0.060318064;1.3330855
0.09261;-0.20509358;-0.100832015;0.06726793;0.14558318;-0.24810943;0.96202564;0.032621235;1.0609294;0.012355087;0.17182632;-1.2058457;0.107537374;-0.14217445;0.6861597;0.018239845;-0.026970068;0.048348147;0.48461914;-0.67858607;-0.053342327;0.15019043;-0.20842963;-0.09946209;-0.012485406;-0.22718918;-0.15040621;-0.04086078;-0.01555367;0.23220302;-0.019434446;-0.79189676
0.19763091;-0.35082987;-0.03582929;-0.16730171;0.0024675096;0.4278839;-1.2933486;-0.024419926;-0.36977428;0.10920228;0.2555928;0.12807804;-0.12862754;-0.17017609;-0.5032053;-0.0141943395;-0.24885952;0.032946892;0.6028716;0.66781026;0.06418361;-0.17754214;-0.36272234;-0.13405943;0.07762589;-0.25668335;-0.25408736;-0.098007694;-0.032384682;0.31436917;-0.48258036;-1.1803825
-0.4039647;-0.273194;-0.22020783;0.52368176;0.11400127;-0.24689409;-1.2066779;0.039543405;-0.23924181;-0.17517932;-0.09361855;-0.010143814;0.048518404;-0.58841044;0.07022187;-0.025776185;-0.04526087;0.026920417;-0.09269219;0.6052583;-0.15650223;0.14737158;-0.3636289;-0.14240897;-0.3314016;-0.0136657255;0.27434546;-0.16603865;-0.67062145;0.18542443;-0.46270415;0.74642825
0.325277;0.9738767;-0.11153642;0.4780422;0.1305632;-0.1390324;0.87713605;-0.018483546;-0.2963812;-0.036372855;-0.038671855;0.0256172;-0.07957066;-0.0040419586;-0.09560947;0.028620735;0.06201314;0.036175717;0.40386707;0.42575914;-0.08868515;0.11809175;-0.1497928;0.09658852;0.3111551;0.08013409;0.40864208;-0.20243633;-0.35947353;-0.44034737;-0.25900546;-0.662597
0.04658197;0.7518608;0.3756414;0.5379788;0.15886346;-0.6317193;0.45300403;-0.10142088;-0.21793768;-0.027173545;0.014050384;0.6775117;0.09160885;-0.17137285;0.3202286;-0.023078805;0.01886812;0.041903336;-0.11306078;-0.71372974;-0.07239415;0.1530401;-0.19745643;-0.025978886;0.07125063;0.050069075;-0.14840847;-0.08867187;-0.53653216;-0.21178298;0.07907329;1.0626998
-0.51194304;0.78650254;-0.13396733;-0.26514998;0.069165744;-0.6516808;0.06794864;-0.014785492;-0.3627808;-0.015767995;0.19119571;-0.091469854;-0.06861004;0.21719743;0.09248282;0.049951468;-0.07901751;0.046791367;-0.6984404;-0.75698733;-0.117306106;-0.10373013;-0.29667985;-0.06602807;-0.011376539;-0.10266261;0.51963955;-0.81192213;0.02470135;-0.2722942;-0.047966458;-0.95233464
-0.48236352;-0.6769416;0.13995795;-0.08889049;-0.27411285;-0.39106488;0.11495596;0.0089638475;-0.4727734;0.02218216;-0.046394866;-1.0614417;-0.25325638;0.22505176;-0.24241534;0.06268481;-0.34648868;0.03508996;-0.59993225;0.3515931;-0.1502661;-0.20662439;0.46034396;-0.11904511;-0.09447995;0.02145613;0.044880204;-0.28826866;0.5222114;-0.08449466;0.29535007;-0.8270038
